label,youtube_id,time_start,time_end,split,clarity_level,bad_egg
striking,w3gjPubsNtI82,999,1000,train,,False
person_on_ground,w3gjPubsNtI83,999,1014,train,medium,False
striking,w3gjPubsNtI84,1023,1024,train,,False
striking,w3gjPubsNtI85,1047,1048,train,,False
person_on_ground,w3gjPubsNtI86,1049,1051,train,medium,False
striking,w3gjPubsNtI87,1106,1107,train,,False
striking,w3gjPubsNtI88,1125,1126,train,,False
person_on_ground,w3gjPubsNtI89,1128,1131,train,hard,False
brawling,w3gjPubsNtI90,1129,1142,train,,False
striking,w3gjPubsNtI91,1132,1137,train,,False
striking,w3gjPubsNtI92,1139,1141,train,,False
person_on_ground,w3gjPubsNtI93,1145,1147,train,easy,False
striking,w3gjPubsNtI94,1154,1155,train,,False
striking,w3gjPubsNtI95,1156,1158,train,,False
striking,w3gjPubsNtI96,1159,1162,train,,False
striking,w3gjPubsNtI97,1186,1189,train,,False
striking,w3gjPubsNtI98,1191,1192,train,,False
brawling,w3gjPubsNtI99,1192,1198,train,,False
advancing,w3gjPubsNtI100,1248,1260,train,,False
striking,w3gjPubsNtI101,1270,1271,train,,False
striking,w3gjPubsNtI102,1272,1273,train,,False
striking,w3gjPubsNtI103,1274,1276,train,,False
striking,id5mrdT9ojk1,0,1,train,,False
blood,id5mrdT9ojk2,58,59,train,,False
striking,id5mrdT9ojk3,74,75,train,,False
striking,id5mrdT9ojk4,76,77,train,,False
brawling,id5mrdT9ojk5,81,91,train,,False
striking,id5mrdT9ojk6,83,84,train,,False
striking,id5mrdT9ojk7,85,86,train,,False
striking,id5mrdT9ojk8,86,87,train,,False
striking,id5mrdT9ojk9,87,88,train,,False
striking,id5mrdT9ojk10,93,94,train,,False
brawling,id5mrdT9ojk11,96,98,train,,False
person_on_ground,id5mrdT9ojk12,98,106,train,easy,False
striking,id5mrdT9ojk13,95,96,train,,False
person_on_ground,id5mrdT9ojk14,110,112,train,medium,False
running,id5mrdT9ojk15,113,115,train,,True
person_on_ground,id5mrdT9ojk16,123,130,train,easy,False
person_on_ground,id5mrdT9ojk17,144,154,train,easy,False
person_pointing,jx0lv3u4WyY1,7,10,train,,False
person_pointing,jx0lv3u4WyY2,32,34,train,,False
person_pointing,jx0lv3u4WyY3,52,55,train,,False
striking,jx0lv3u4WyY4,62,63,train,,False
striking,jx0lv3u4WyY5,71,72,train,,False
striking,jx0lv3u4WyY6,73,74,train,,False
person_on_ground,jx0lv3u4WyY7,75,79,train,medium,False
striking,jx0lv3u4WyY8,77,78,train,,False
striking,jx0lv3u4WyY9,80,83,train,,False
striking,jx0lv3u4WyY10,82,83,train,,False
striking,jx0lv3u4WyY11,86,87,train,,False
striking,jx0lv3u4WyY12,87,88,train,,False
striking,jx0lv3u4WyY13,94,95,train,,False
striking,jx0lv3u4WyY14,96,97,train,,False
striking,jx0lv3u4WyY15,97,98,train,,False
striking,jx0lv3u4WyY16,99,100,train,,False
person_on_ground,jx0lv3u4WyY17,95,103,train,medium,False
person_on_ground,jx0lv3u4WyY18,104,108,train,easy,False
running,3OeDjxKJE0A1,3,7,train,medium,False
striking,3OeDjxKJE0A2,80,81,train,,False
brawling,3OeDjxKJE0A3,37,50,train,,False
striking,3OeDjxKJE0A4,38,50,train,,False
striking,3OeDjxKJE0A5,49,50,train,,False
running,3OeDjxKJE0A6,75,79,train,easy,False
running,3OeDjxKJE0A7,83,88,train,medium,False
striking,wL-tPhqz_5I1,19,20,train,,False
striking,wL-tPhqz_5I2,21,23,train,,False
striking,wL-tPhqz_5I3,23,24,train,,False
striking,wL-tPhqz_5I4,25,27,train,,False
striking,wL-tPhqz_5I5,33,35,train,,False
striking,wL-tPhqz_5I6,38,40,train,,False
striking,wL-tPhqz_5I7,42,43,train,,False
striking,wL-tPhqz_5I8,53,54,train,,False
striking,wL-tPhqz_5I9,59,60,train,,False
striking,wL-tPhqz_5I10,68,69,train,,False
striking,wL-tPhqz_5I11,89,93,train,,False
striking,wL-tPhqz_5I12,93,94,train,,False
striking,wL-tPhqz_5I13,103,104,train,,False
striking,wL-tPhqz_5I14,105,106,train,,False
person_on_ground,wL-tPhqz_5I15,103,107,train,medium,False
striking,wL-tPhqz_5I16,112,113,train,,False
striking,wL-tPhqz_5I17,114,115,train,,False
striking,wL-tPhqz_5I18,116,125,train,,False
person_on_ground,wL-tPhqz_5I19,118,124,train,easy,False
striking,wL-tPhqz_5I20,126,129,train,,False
striking,wL-tPhqz_5I21,141,143,train,,False
striking,wL-tPhqz_5I22,150,151,train,,False
striking,wL-tPhqz_5I23,154,157,train,,False
striking,wL-tPhqz_5I24,158,160,train,,False
striking,wL-tPhqz_5I25,168,169,train,,False
striking,wL-tPhqz_5I26,172,174,train,,False
striking,wL-tPhqz_5I27,189,190,train,,False
brawling,wL-tPhqz_5I28,195,198,train,,False
striking,wL-tPhqz_5I29,202,204,train,,False
striking,wL-tPhqz_5I30,205,208,train,,False
striking,wL-tPhqz_5I31,209,210,train,,False
brawling,wL-tPhqz_5I32,213,221,train,,False
striking,wL-tPhqz_5I33,214,221,train,,False
throwing,wL-tPhqz_5I34,215,216,train,,False
throwing,wL-tPhqz_5I35,219,220,train,,False
throwing,wL-tPhqz_5I36,221,222,train,,False
throwing,wL-tPhqz_5I37,223,224,train,,False
throwing,wL-tPhqz_5I38,226,227,train,,False
throwing,wL-tPhqz_5I39,227,229,train,,False
brawling,wL-tPhqz_5I40,230,242,train,,False
striking,wL-tPhqz_5I41,230,240,train,,False
striking,wL-tPhqz_5I42,243,244,train,,False
striking,wL-tPhqz_5I43,246,247,train,,False
striking,wL-tPhqz_5I44,249,251,train,,False
brawling,wL-tPhqz_5I45,268,272,train,,False
striking,wL-tPhqz_5I46,272,274,train,,False
striking,wL-tPhqz_5I47,284,285,train,,False
striking,wL-tPhqz_5I48,289,290,train,,False
striking,wL-tPhqz_5I49,297,298,train,,False
person_on_ground,wL-tPhqz_5I50,308,313,train,medium,False
striking,wL-tPhqz_5I51,305,306,train,,False
striking,wL-tPhqz_5I52,314,315,train,,False
brawling,wL-tPhqz_5I53,314,320,train,,False
striking,wL-tPhqz_5I54,320,321,train,,False
throwing,wL-tPhqz_5I55,315,317,train,,False
throwing,wL-tPhqz_5I56,317,319,train,,False
striking,wL-tPhqz_5I57,322,323,train,,False
running,wL-tPhqz_5I58,324,329,train,,True
throwing,wL-tPhqz_5I59,328,330,train,,False
striking,wL-tPhqz_5I60,353,354,train,,False
striking,wL-tPhqz_5I61,360,361,train,,False
striking,wL-tPhqz_5I62,386,387,train,,False
striking,wL-tPhqz_5I63,389,391,train,,False
striking,wL-tPhqz_5I64,434,435,train,,False
striking,wL-tPhqz_5I65,448,449,train,,False
striking,wL-tPhqz_5I66,457,458,train,,False
running,wL-tPhqz_5I67,471,473,train,,True
striking,wL-tPhqz_5I68,502,503,train,,False
striking,wL-tPhqz_5I69,517,518,train,,False
striking,wL-tPhqz_5I70,519,521,train,,False
striking,wL-tPhqz_5I71,525,526,train,,False
striking,wL-tPhqz_5I72,534,535,train,,False
striking,wL-tPhqz_5I73,539,540,train,,False
striking,wL-tPhqz_5I74,545,546,train,,False
striking,wL-tPhqz_5I75,549,550,train,,False
striking,wL-tPhqz_5I76,551,552,train,,False
running,wL-tPhqz_5I77,562,563,train,,True
striking,wL-tPhqz_5I78,566,568,train,,False
person_on_ground,wL-tPhqz_5I79,569,579,train,,True
striking,wL-tPhqz_5I80,575,576,train,,False
person_pointing,wL-tPhqz_5I81,597,599,train,,False
person_pointing,wL-tPhqz_5I82,602,603,train,,False
striking,wL-tPhqz_5I83,602,604,train,,False
person_on_ground,wL-tPhqz_5I84,605,608,train,medium,False
striking,_5jlfu8N1E01,9,11,train,,False
person_on_ground,_5jlfu8N1E02,16,26,train,easy,False
striking,_5jlfu8N1E03,22,27,train,,False
person_on_ground,_5jlfu8N1E04,31,35,train,medium,False
brawling,_5jlfu8N1E05,35,47,train,,False
striking,_5jlfu8N1E06,35,38,train,,False
striking,_5jlfu8N1E07,44,46,train,,False
person_on_ground,_5jlfu8N1E08,51,59,train,medium,False
striking,_5jlfu8N1E09,38,41,train,,False
striking,_5jlfu8N1E010,42,44,train,,False
striking,_5jlfu8N1E011,52,53,train,,False
person_on_ground,_5jlfu8N1E012,49,59,train,medium,True
throwing,CM06HTw6xAE1,19,20,train,,False
throwing,CM06HTw6xAE2,20,21,train,,False
brawling,CM06HTw6xAE3,26,30,train,,False
striking,yfJHv72OqWY1,16,18,train,,False
person_on_ground,yfJHv72OqWY2,18,19,train,,True
brawling,yfJHv72OqWY3,47,60,train,,False
striking,yfJHv72OqWY4,47,57,train,,False
striking,yfJHv72OqWY5,59,60,train,,False
striking,yfJHv72OqWY6,119,125,train,,False
striking,yfJHv72OqWY7,128,130,train,,False
striking,yfJHv72OqWY8,131,133,train,,False
striking,yfJHv72OqWY9,147,150,train,,False
striking,yfJHv72OqWY10,151,153,train,,False
striking,yfJHv72OqWY11,156,162,train,,False
running,yfJHv72OqWY12,164,166,train,hard,False
striking,yfJHv72OqWY13,176,177,train,,False
striking,yfJHv72OqWY14,197,202,train,,False
striking,yfJHv72OqWY15,203,206,train,,False
striking,yfJHv72OqWY16,236,243,train,,False
striking,yfJHv72OqWY17,275,285,train,,False
striking,yfJHv72OqWY18,295,303,train,,False
striking,yfJHv72OqWY19,316,328,train,,False
striking,yfJHv72OqWY20,353,354,train,,False
striking,yfJHv72OqWY21,394,395,train,,False
striking,yfJHv72OqWY22,450,451,train,,False
striking,yfJHv72OqWY23,507,508,train,,False
striking,yfJHv72OqWY24,623,625,train,,False
person_on_ground,yfJHv72OqWY25,627,630,train,medium,False
striking,yfJHv72OqWY26,632,633,train,,False
striking,yfJHv72OqWY27,635,638,train,,False
brawling,yfJHv72OqWY28,641,656,train,,False
striking,yfJHv72OqWY29,641,651,train,,False
person_on_ground,yfJHv72OqWY30,640,647,train,medium,False
person_on_ground,yfJHv72OqWY31,669,672,train,,True
blood,yfJHv72OqWY32,669,672,train,,False
striking,yfJHv72OqWY33,682,697,train,,False
brawling,yfJHv72OqWY34,682,697,train,,False
person_on_ground,yfJHv72OqWY35,701,704,train,medium,False
striking,yfJHv72OqWY36,699,703,train,,False
striking,yfJHv72OqWY37,705,715,train,,False
striking,yfJHv72OqWY38,721,724,train,,False
striking,yfJHv72OqWY39,724,725,train,,False
striking,yfJHv72OqWY40,729,731,train,,False
striking,yfJHv72OqWY41,741,742,train,,False
striking,yfJHv72OqWY42,767,769,train,,False
striking,yfJHv72OqWY43,795,810,train,,False
brawling,yfJHv72OqWY44,870,880,train,,False
striking,yfJHv72OqWY45,877,880,train,,False
striking,yfJHv72OqWY46,896,900,train,,False
person_on_ground,yfJHv72OqWY47,939,942,train,,True
striking,kDe1HOHiuDc1,967,968,train,,False
striking,kDe1HOHiuDc2,981,982,train,,False
striking,kDe1HOHiuDc3,1037,1039,train,,False
striking,kDe1HOHiuDc4,1067,1068,train,,False
running,kDe1HOHiuDc5,1078,1080,train,,True
brawling,kDe1HOHiuDc6,1080,1085,train,,False
striking,kDe1HOHiuDc7,1090,1091,train,,False
striking,KfBmChuh0nk1,7,8,train,,False
person_on_ground,KfBmChuh0nk2,10,20,train,,True
brawling,KfBmChuh0nk3,72,83,train,,False
striking,KfBmChuh0nk4,73,84,train,,False
person_on_ground,KfBmChuh0nk5,82,84,train,,True
person_on_ground,KfBmChuh0nk6,95,98,train,,True
striking,KfBmChuh0nk7,100,101,train,,False
person_on_ground,KfBmChuh0nk8,102,104,train,,True
brawling,KfBmChuh0nk9,110,125,train,,False
striking,KfBmChuh0nk10,128,132,train,,False
striking,KfBmChuh0nk11,110,125,train,,False
running,KfBmChuh0nk12,134,135,train,,True
brawling,KfBmChuh0nk13,135,147,train,,False
striking,KfBmChuh0nk14,135,147,train,,False
striking,KfBmChuh0nk15,148,149,train,,False
person_on_ground,KfBmChuh0nk16,148,150,train,,True
running,KfBmChuh0nk17,160,163,train,,True
striking,KfBmChuh0nk18,173,175,train,,False
striking,KfBmChuh0nk19,179,181,train,,False
striking,KfBmChuh0nk20,186,191,train,,False
person_on_ground,KfBmChuh0nk21,182,203,train,,True
striking,KfBmChuh0nk22,233,235,train,,False
brawling,KfBmChuh0nk23,265,267,train,,False
striking,KfBmChuh0nk24,265,267,train,,False
striking,KfBmChuh0nk25,275,277,train,,False
striking,KfBmChuh0nk26,278,279,train,,False
striking,KfBmChuh0nk27,289,291,train,,False
person_pointing,KfBmChuh0nk28,307,311,train,,False
striking,KfBmChuh0nk29,319,320,train,,False
person_pointing,KfBmChuh0nk30,331,335,train,,False
person_pointing,KfBmChuh0nk31,341,344,train,,False
striking,KfBmChuh0nk32,392,393,train,,False
person_on_ground,KfBmChuh0nk33,403,406,train,,True
striking,KfBmChuh0nk34,409,412,train,,False
striking,KfBmChuh0nk35,413,417,train,,False
person_on_ground,KfBmChuh0nk36,413,421,train,,True
striking,KfBmChuh0nk37,419,421,train,,False
person_on_ground,KfBmChuh0nk38,427,437,train,,True
striking,KfBmChuh0nk39,450,451,train,,False
person_on_ground,KfBmChuh0nk40,451,457,train,,True
striking,KfBmChuh0nk41,469,470,train,,False
striking,KfBmChuh0nk42,483,484,train,,False
striking,KfBmChuh0nk43,487,489,train,,False
striking,KfBmChuh0nk44,490,492,train,,False
striking,KfBmChuh0nk45,503,505,train,,False
striking,KfBmChuh0nk46,524,526,train,,False
person_pointing,KfBmChuh0nk47,537,539,train,,False
striking,KfBmChuh0nk48,541,544,train,,False
striking,KfBmChuh0nk49,548,552,train,,False
striking,KfBmChuh0nk50,558,560,train,,False
striking,KfBmChuh0nk51,560,563,train,,False
striking,KfBmChuh0nk52,565,574,train,,False
striking,KfBmChuh0nk53,589,610,train,,False
brawling,KfBmChuh0nk54,589,610,train,,False
striking,KfBmChuh0nk55,616,620,train,,False
striking,KfBmChuh0nk56,622,623,train,,False
striking,KfBmChuh0nk57,626,630,train,,False
striking,KfBmChuh0nk58,663,668,train,,False
striking,KfBmChuh0nk59,759,760,train,,False
striking,KfBmChuh0nk60,762,770,train,,False
striking,KfBmChuh0nk61,771,773,train,,False
brawling,KfBmChuh0nk62,788,818,train,,False
striking,KfBmChuh0nk63,788,818,train,,False
striking,KfBmChuh0nk64,846,856,train,,False
striking,KfBmChuh0nk65,861,865,train,,False
person_on_ground,KfBmChuh0nk66,868,877,train,,True
striking,KfBmChuh0nk67,872,873,train,,False
striking,KfBmChuh0nk68,875,877,train,,False
person_on_ground,KfBmChuh0nk69,878,900,train,,True
person_on_ground,KfBmChuh0nk70,905,915,train,,True
striking,KfBmChuh0nk71,918,921,train,,False
striking,KfBmChuh0nk72,924,930,train,,False
striking,KfBmChuh0nk73,931,934,train,,False
person_on_ground,KfBmChuh0nk74,937,941,train,hard,True
striking,KfBmChuh0nk75,963,969,train,,False
striking,KfBmChuh0nk76,970,980,train,,False
aiming,KfBmChuh0nk77,977,980,train,,False
striking,KfBmChuh0nk78,985,986,train,,False
striking,w644w66qH601,55,56,train,,False
brawling,w644w66qH602,60,75,train,,False
person_on_ground,w644w66qH603,100,110,train,medium,False
person_on_ground,w644w66qH604,126,143,train,medium,False
striking,w644w66qH605,159,160,train,,False
striking,w644w66qH606,210,211,train,,False
person_on_ground,w644w66qH607,217,234,train,medium,False
striking,w644w66qH608,230,232,train,,False
person_on_ground,w644w66qH609,237,243,train,medium,False
striking,w644w66qH6010,265,269,train,,False
person_on_ground,w644w66qH6011,270,273,train,hard,False
person_on_ground,w644w66qH6012,291,296,train,medium,False
person_pointing,w644w66qH6013,375,378,train,,False
person_on_ground,w644w66qH6014,379,384,train,medium,False
person_on_ground,w644w66qH6015,398,405,train,,True
person_on_ground,w644w66qH6016,420,423,train,medium,False
striking,eppIM1LWppM1,19,20,train,,False
striking,eppIM1LWppM2,52,54,train,,False
running,eppIM1LWppM3,77,82,train,easy,False
striking,eppIM1LWppM4,88,90,train,,False
striking,eppIM1LWppM6,102,104,train,,False
person_pointing,eppIM1LWppM7,107,109,train,,False
person_pointing,eppIM1LWppM8,111,115,train,,False
running,eppIM1LWppM9,129,132,train,easy,False
running,eppIM1LWppM10,151,155,train,medium,False
throwing,eppIM1LWppM11,157,159,train,,False
running,eppIM1LWppM12,163,166,train,hard,False
running,eppIM1LWppM13,168,172,train,hard,False
aiming,eppIM1LWppM14,180,190,train,,False
person_pointing,eppIM1LWppM15,182,188,train,,False
person_pointing,eppIM1LWppM16,192,197,train,,False
person_on_ground,eppIM1LWppM17,204,220,train,medium,False
restraining,eppIM1LWppM18,204,219,train,medium,False
aiming,eppIM1LWppM19,204,212,train,,False
person_pointing,eppIM1LWppM20,213,217,train,,False
person_on_ground,eppIM1LWppM21,247,258,train,medium,False
restraining,eppIM1LWppM22,300,325,train,medium,False
striking,FJ1S2cGcwF01,86,90,train,,False
striking,FJ1S2cGcwF02,90,97,train,,False
striking,FJ1S2cGcwF03,98,100,train,,False
striking,FJ1S2cGcwF04,107,110,train,,False
striking,FJ1S2cGcwF05,116,118,train,,False
striking,FJ1S2cGcwF06,123,125,train,,False
person_on_ground,FJ1S2cGcwF07,135,155,train,easy,False
person_on_ground,FJ1S2cGcwF08,161,164,train,hard,False
person_on_ground,FJ1S2cGcwF09,168,180,train,medium,False
person_on_ground,FJ1S2cGcwF010,188,198,train,medium,False
person_on_ground,FJ1S2cGcwF011,253,260,train,medium,False
striking,FJ1S2cGcwF012,274,275,train,,False
striking,FJ1S2cGcwF013,276,279,train,,False
striking,FJ1S2cGcwF014,279,283,train,,False
person_on_ground,FJ1S2cGcwF015,285,289,train,medium,False
striking,FJ1S2cGcwF016,286,290,train,,False
striking,FJ1S2cGcwF017,293,296,train,,False
person_on_ground,FJ1S2cGcwF018,301,310,train,easy,False
striking,FJ1S2cGcwF019,309,313,train,,False
striking,FJ1S2cGcwF020,314,318,train,,False
person_on_ground,FJ1S2cGcwF021,317,337,train,easy,False
striking,FJ1S2cGcwF022,361,363,train,,False
striking,FJ1S2cGcwF023,364,369,train,,False
striking,FJ1S2cGcwF024,370,373,train,,False
person_on_ground,FJ1S2cGcwF025,369,385,train,easy,False
throwing,FJ1S2cGcwF026,402,403,train,,False
striking,FJ1S2cGcwF027,422,426,train,,False
striking,FJ1S2cGcwF028,430,434,train,,False
striking,FJ1S2cGcwF029,544,546,train,,False
running,uxSsyu63gM81,1,8,train,medium,False
striking,uxSsyu63gM83,5,12,train,,False
brawling,uxSsyu63gM84,5,12,train,,False
person_on_ground,uxSsyu63gM85,4,6,train,,True
running,uxSsyu63gM86,13,17,train,medium,False
striking,uxSsyu63gM87,20,21,train,,False
striking,uxSsyu63gM88,26,30,train,,False
striking,uxSsyu63gM89,36,38,train,,False
person_on_ground,uxSsyu63gM810,56,59,train,easy,False
aiming,uxSsyu63gM811,50,55,train,,False
throwing,uxSsyu63gM812,81,83,train,,False
person_on_ground,uxSsyu63gM813,90,95,train,medium,False
striking,uxSsyu63gM814,91,94,train,,False
running,uxSsyu63gM815,136,137,train,,True
striking,uxSsyu63gM816,166,170,train,,False
striking,uxSsyu63gM817,170,174,train,,False
striking,uxSsyu63gM818,175,176,train,,False
striking,uxSsyu63gM819,180,181,train,,False
striking,uxSsyu63gM820,219,286,train,,False
brawling,uxSsyu63gM821,222,232,train,,False
striking,uxSsyu63gM822,228,232,train,,False
striking,uxSsyu63gM823,240,242,train,,False
brawling,uxSsyu63gM824,277,287,train,,False
striking,uxSsyu63gM825,277,287,train,,False
striking,VYopy8i6MiE1,14,19,train,,False
person_on_ground,VYopy8i6MiE2,39,52,train,medium,False
striking,VYopy8i6MiE3,24,29,train,,False
striking,VYopy8i6MiE4,29,33,train,,False
striking,VYopy8i6MiE5,51,52,train,,False
person_pointing,VYopy8i6MiE6,212,215,train,,False
restraining,VYopy8i6MiE7,266,279,train,hard,False
restraining,VYopy8i6MiE8,280,284,train,,True
restraining,VYopy8i6MiE9,284,287,train,medium,False
striking,Mq6h_EzhsYM1,1,8,train,,False
person_on_ground,Mq6h_EzhsYM2,14,34,train,easy,False
striking,Mq6h_EzhsYM3,9,11,train,,False
striking,Mq6h_EzhsYM4,13,15,train,,False
striking,Mq6h_EzhsYM5,54,63,train,,False
striking,Mq6h_EzhsYM6,63,65,train,,False
striking,Mq6h_EzhsYM7,83,84,train,,False
striking,Mq6h_EzhsYM8,127,128,train,,False
striking,Mq6h_EzhsYM9,137,142,train,,False
striking,Mq6h_EzhsYM10,143,150,train,,False
striking,Mq6h_EzhsYM11,151,152,train,,False
person_on_ground,Mq6h_EzhsYM12,155,164,train,medium,False
striking,Mq6h_EzhsYM13,159,165,train,,False
striking,Mq6h_EzhsYM14,167,168,train,,False
striking,Mq6h_EzhsYM15,169,173,train,,False
striking,Mq6h_EzhsYM16,174,180,train,,False
striking,Mq6h_EzhsYM17,181,187,train,,False
running,Mq6h_EzhsYM18,188,190,train,hard,False
person_on_ground,Mq6h_EzhsYM19,192,201,train,medium,False
striking,Mq6h_EzhsYM20,200,210,train,,False
brawling,Mq6h_EzhsYM21,205,210,train,,False
running,Mq6h_EzhsYM22,206,208,train,hard,False
striking,Mq6h_EzhsYM23,207,215,train,,False
running,Mq6h_EzhsYM24,214,217,train,,True
person_on_ground,Mq6h_EzhsYM25,220,224,train,medium,False
running,Mq6h_EzhsYM26,221,227,train,medium,False
person_on_ground,Mq6h_EzhsYM27,232,241,train,medium,False
person_on_ground,Mq6h_EzhsYM28,242,247,train,medium,False
running,Mq6h_EzhsYM29,271,278,train,medium,False
brawling,Mq6h_EzhsYM30,277,291,train,,False
striking,Mq6h_EzhsYM31,277,291,train,,False
brawling,Mq6h_EzhsYM32,306,316,train,,False
brawling,Mq6h_EzhsYM33,320,330,train,,False
striking,Mq6h_EzhsYM34,327,328,train,,False
running,Mq6h_EzhsYM35,336,338,train,,True
striking,Mq6h_EzhsYM36,348,364,train,,False
striking,Mq6h_EzhsYM37,366,368,train,,False
striking,Mq6h_EzhsYM38,383,385,train,,False
striking,Mq6h_EzhsYM39,387,402,train,,False
striking,Mq6h_EzhsYM40,402,412,train,,False
striking,Mq6h_EzhsYM41,416,446,train,,False
striking,Mq6h_EzhsYM42,452,457,train,,False
striking,Mq6h_EzhsYM43,487,490,train,,False
striking,Mq6h_EzhsYM44,495,525,train,,False
running,Mq6h_EzhsYM45,568,572,train,hard,False
person_on_ground,Mq6h_EzhsYM46,592,612,train,easy,False
striking,Mq6h_EzhsYM47,592,595,train,,False
restraining,Mq6h_EzhsYM48,587,608,train,medium,False
striking,VuMRM2QonKc1,12,14,train,,False
striking,VuMRM2QonKc2,16,18,train,,False
person_on_ground,VuMRM2QonKc3,18,19,train,,True
striking,VuMRM2QonKc4,98,100,train,,False
person_on_ground,VuMRM2QonKc5,107,109,train,easy,False
striking,VuMRM2QonKc6,25,30,train,,False
striking,VuMRM2QonKc7,170,172,train,,False
striking,VuMRM2QonKc8,188,190,train,,False
person_on_ground,VuMRM2QonKc9,201,211,train,medium,False
person_on_ground,VuMRM2QonKc10,225,238,train,easy,False
restraining,VuMRM2QonKc11,224,238,train,easy,False
striking,VuMRM2QonKc12,239,254,train,,False
person_on_ground,VuMRM2QonKc13,245,247,train,easy,False
person_on_ground,VuMRM2QonKc14,253,256,train,medium,False
person_pointing,VuMRM2QonKc15,254,257,train,,False
striking,VuMRM2QonKc16,270,274,train,,False
striking,VuMRM2QonKc17,275,279,train,,False
striking,VuMRM2QonKc18,280,295,train,,False
striking,VuMRM2QonKc19,348,350,train,,False
striking,VuMRM2QonKc20,366,368,train,,False
striking,VuMRM2QonKc21,377,379,train,,False
person_on_ground,VuMRM2QonKc22,379,394,train,,True
person_on_ground,VuMRM2QonKc23,398,403,train,easy,False
striking,VuMRM2QonKc24,410,412,train,,False
striking,VuMRM2QonKc25,415,419,train,,False
striking,VuMRM2QonKc26,422,425,train,,False
person_on_ground,VuMRM2QonKc27,425,429,train,,True
striking,VuMRM2QonKc28,499,501,train,,False
throwing,VuMRM2QonKc29,525,527,train,,False
striking,VuMRM2QonKc30,533,540,train,,False
striking,VuMRM2QonKc31,559,565,train,,False
person_on_ground,VuMRM2QonKc32,562,582,train,medium,False
striking,VuMRM2QonKc33,582,588,train,,False
striking,VuMRM2QonKc34,676,679,train,,False
striking,VuMRM2QonKc35,707,709,train,,False
striking,VuMRM2QonKc36,719,722,train,,False
